kode;nama_tindakan;kelas;biaya_dokter;biaya_rs
10899;SRG II_Bone (Lower Limb),Fracture/Dislocation,Manipulation And Kirschner Wire Fixation;ODC;7160000;2510000
10900;SRG II_Bone (Upper Limb),Grade 1 And 2 Open Fractures/Open Dislocation Or Open Fracture-Dislocation,Wound Debridement;ODC;3770000;1320000
10901;SRG II_Bone And Joints (Lower Limb),,Removal Of Simple Implants (Rush Rods/Wires/K-Wires/Pins/Screws);ODC;4830000;1690000
10902;SRG II_Bone And Joints (Lower Limb),Plates And Screws/Nails,Removal;ODC;8400000;2940000
10903;SRG II_Bone And Joints (Upper Limb),,Removal Of Simple Implants (Rush Rods/Wires/K-Wires/Pins/Screws);ODC;4830000;1690000
10904;SRG II_Bone And Joints (Upper Limb),Plates And Screws,Removal;ODC;8400000;2940000
10905;SRG II_Brain,,Deep Brain Stimulation (Unilateral);ODC;40200000;14070000
10906;SRG II_Brain,Aneurysm/Arterio-Venous Malformation,Clipping/Excision (Complex);ODC;40200000;14070000
10907;SRG II_Brain,Hydrocephalus And Other Lesions,Ventriculoatrial/Ventriculoperitoneal Shunt;ODC;40200000;14070000
10908;SRG II_Brain,Hydrocephalus,External Ventricular Drainage (Unilateral);ODC;40200000;14070000
10909;SRG II_Brain,Intracerebral Tumor,Biopsy And/Or Decompression/Removal Via Craniotomy (Complex);ODC;40200000;14070000
10910;SRG II_Brain,Intracerebral Tumor,Biopsy And/Or Decompression/Removal Via Craniotomy (Simple);ODC;40200000;14070000
10911;SRG II_Brain,Intracranial Abscess,Craniectomy And Drainage;ODC;40200000;14070000
10912;SRG II_Brain,Intracranial Extracerebral Tumor,Craniotomy/Hemispherectomy;ODC;40200000;14070000
10913;SRG II_Breast (Nipple),Various Lesions,Graft And/Or Flap Reconstruction (Bilateral);ODC;9850000;3450000
10914;SRG II_Breast (Nipple),Various Lesions,Graft And/Or Flap Reconstruction (Unilateral);ODC;7060000;2470000
10915;SRG II_Breast,Gynecomastia,Reduction (Unilateral);ODC;4660000;1630000
10916;SRG II_Breast,Lump (Single),Excision Biopsy;ODC;3810000;1330000
10917;SRG II_Breast,Lumps (Multiple/Bilateral),Excision Biopsy;ODC;5700000;2000000
10918;SRG II_Breast,Post Mastectomy,Reconstruction Using Free Flap (Unilateral);ODC;35720000;12500000
10919;SRG II_Breast,Post Mastectomy,Reconstruction Using Pedicled Transverse Rectus Abdominis Musculocutaneous Flap (Bilateral);ODC;25050000;8770000
10920;SRG II_Breast,Post Mastectomy,Reconstruction Using Pedicled Transverse Rectus Abdominis Musculocutaneous Flap (Unilateral);ODC;20890000;7310000
10921;SRG II_Breast,Tumor (Malignant),Radical Mastectomy with/without Axiliary Clearance;ODC;12150000;4250000
10922;SRG II_Breast,Tumor (Malignant),Simple Mastectomy;ODC;7310000;2560000
10923;SRG II_Breast,Tumor (Malignant),Simple Mastectomy with Sentinel Node Biopsy/ Axiliary Node Sampling;ODC;9800000;3430000
10924;SRG II_Breast,Tumor (Malignant),Wide Excision/ Lumpectomy/Segmental Mastectomy/ Partial Mastectomy;ODC;11990000;4200000
10925;SRG II_Breast,Tumor (Malignant),Wide Excision/ Lumpectomy/Segmental Mastectomy/ Partial Mastectomy with Axiliary Clearance with/without Sentinel Node Biopsy;ODC;11990000;4200000
10926;SRG II_Breast,Tumor (Malignant),Wide Excision/ Lumpectomy/Segmental Mastectomy/ Partial Mastectomy with Sentinel Node Biopsy/ Axiliary Node Sampling;ODC;11990000;4200000
10927;SRG II_Breast,Various Lesions,Subcutaneous Mastectomy Bilateral excluding Gynaecomastia;ODC;13960000;4890000
10928;SRG II_Breast,Various Lesions,Subcutaneous Mastectomy Unilateral excluding Gynaecomastia;ODC;6980000;2440000
10929;SRG II_Breast,Various Lesions,Trucut Biopsy,Ultrasound Guided Or Stereotactic (Single);ODC;1180000;410000
10930;SRG II_Breast,Various Lesions,Wire Localisation,Excision (Multiple);ODC;6180000;2160000
10931;SRG II_Bronchus/Lung,,Bronchoscopy with/without Biopsy;ODC;4910000;1720000
10932;SRG II_Carpus,Fracture/Dislocation,Open Reduction And Internal Fixation;ODC;10930000;3830000
10933;SRG II_Cervical Spine,Various Lesions,Anterior Decompression And Fusion Or Disc Replacement (1 Segment);ODC;18850000;6600000
10934;SRG II_Cervical Spine,Various Lesions,Anterior Decompression And Fusion Or Disc Replacement (2 Segments);ODC;26390000;9240000
10935;SRG II_Cervical Spine,Various Lesions,Anterior Decompression And Fusion Or Disc Replacement (3 Or More Segments);ODC;36950000;12930000
10936;SRG II_Cervical Spine,Various Lesions,Laminoplasty (without Instrumentation);ODC;26390000;9240000
10937;SRG II_Cervix,Cancer,Radical Trachelectomy with/without Lymphadenectomy;ODC;9230000;3230000
10938;SRG II_Cervix,Cervical Intraepithelial Neoplasia,Cone Biopsy with/without Laser;ODC;4070000;1430000
10939;SRG II_Cervix,Polyp,Excision/Erosion (Complicated) Includes D&C with Biopsy;ODC;4450000;1560000
10940;SRG II_Cervix,Polyp,Excision/Erosion (Simple) with Biopsy;ODC;1260000;440000
10941;SRG II_Cervix,Transcervical Resection (TCR) Polyp (<2cm),Hysteroscopic;ODC;3690000;1290000
10942;SRG II_Cervix,Transcervical Resection (TCR) Polyp (>2cm),Hysteroscopic;ODC;4890000;1710000
10943;SRG II_Cervix,Transcervical Resection (TCR) Septum,Hysteroscopic;ODC;4860000;1700000
10944;SRG II_Cervix,Various Lesions,Colposcopy Ablational/Excisional Treatment (Laser Vapourisation/Loop Electrosurgical Excision Procedure/Laser Excision Of Transformation Zone with Biopsy);ODC;4070000;1430000
10945;SRG II_Clavicle,Clavicle Fracture,Delayed Union/Revision And ORIF with/without Bone Grafting;ODC;10930000;3830000
10946;SRG II_Clavicle,Clavicle Fracture,Simple;ODC;10930000;3830000
10947;SRG II_Colon,,Anterior Resection (Laparoscopy);ODC;14020000;4910000
10948;SRG II_Colon,,Anterior Resection (Open);ODC;12610000;4420000
10949;SRG II_Colon,Various Lesions,Colostomy;ODC;8610000;3010000
10950;SRG II_Colon,Various Lesions,Right/Left Hemicolectomy (Laparoscopy);ODC;13560000;4750000
10951;SRG II_Colon,Various Lesions,Right/Left Hemicolectomy (Open);ODC;9690000;3390000
10952;SRG II_Conjunctiva,Pterygium,Excision (Bare Sclera);ODC;4190000;1470000
10953;SRG II_Creation Of Ileal Neobladder;ODC;12890000;4510000
10954;SRG II_Diaphragm,Tumor,Excision;ODC;7690000;2690000
10955;SRG II_Diaphragm,Tumor,Excision with Wedge Resection Of Lung;ODC;8830000;3090000
10956;SRG II_Digit(s),Nailbed Laceration,Nailbed Grafting;ODC;6030000;2110000
10957;SRG II_Ear (Middle),,Cochlear Implant;ODC;9230000;3230000
10958;SRG II_Ear (Middle),Abscess/Inflammation,Operation;ODC;1790000;630000
10959;SRG II_Ear,Foreign Body,Complex Removal/Excision (Embedded/Large);ODC;3150000;1100000
10960;SRG II_Ear,Laceration (Full Thickness),Repair (> 3cm);ODC;4890000;1710000
10961;SRG II_Ear,Tympanic Membrane,Perforation,Cauterisation/Diathermy;ODC;1180000;410000
10962;SRG II_Ear,Tympanic Membrane,Perforation,Round Window Repair;ODC;9730000;3400000
10963;SRG II_Ear,Tympanic Membrane,Unilateral Myringotomy with Tube;ODC;3770000;1320000
10964;SRG II_Ear,Tympanic Membrane,Unilateral Myringotomy without Tube;ODC;2710000;950000
10965;SRG II_Ear,Various Lesions,Myringoplasty (Simple);ODC;4280000;1500000
10966;SRG II_Ear,Various Lesions,Ossicular Chain Reconstruction with/without Myringoplasty;ODC;6160000;2160000
10967;SRG II_Elbow,,Therapeutic Arthroscopy;ODC;11390000;3980000
10968;SRG II_Elbow,Coronoid Fracture,ORIF;ODC;10930000;3830000
10969;SRG II_Elbow,Dislocation,Ligament Repair (Complex,with/without Implant);ODC;9950000;3480000
10970;SRG II_Elbow,Dislocation,Ligament Repair (Single);ODC;7010000;2450000
10971;SRG II_Elbow,Fracture/ Dislocation,Repair Of Ligaments/ ORIF;ODC;10930000;3830000
10972;SRG II_Elbow,Fracture/Dislocation,Open Reduction And Internal Fixation (ORIF);ODC;10930000;3830000
10973;SRG II_Elbow,Tennis Elbow,Release;ODC;3390000;1190000
10974;SRG II_Eyelids,Simple Laceration,Repair;ODC;1890000;660000
10975;SRG II_Eyelids,Various Lesions,Upper Blepharoplasty (Unilateral);ODC;11370000;3980000
10976;SRG II_Fallopian Tube,,Removal Of Ectopic Gestation;ODC;5970000;2090000
10977;SRG II_Fallopian Tube,,Sterilization (Laparoscopy);ODC;4910000;1720000
10978;SRG II_Fallopian Tube,Completed Family,Division/Ligation;ODC;3690000;1290000
10979;SRG II_Fallopian Tube/Uterus/Ovary,,Therapeutic Laparoscopy;ODC;9650000;3380000
10980;SRG II_Femur,Fracture (Complex Intra-Articular),Open Reduction And Internal Fixation (ORIF) with Plate And Screws;ODC;14210000;4970000
10981;SRG II_Femur,Fracture (Intercondylar),Open Reduction And Internal Fixation (ORIF);ODC;12590000;4410000
10982;SRG II_Femur,Fracture (Single Condylar),Open Reduction And Internal Fixation (ORIF);ODC;10930000;3830000
10983;SRG II_Femur,Fracture,Open Reduction And Internal Fixation (ORIF) with Plate And Screws;ODC;11310000;3960000
10984;SRG II_Finger,Defect/Contracture (Multiple),Reconstruction;ODC;9430000;3300000
10985;SRG II_Finger,Defect/Contracture (Single),Reconstruction;ODC;6220000;2180000
10986;SRG II_Finger,Syndactyly (Multiple),Separation;ODC;13570000;4750000
10987;SRG II_Finger,Syndactyly (Single),Correction;ODC;7540000;2640000
10988;SRG II_Finger,Various Lesions,Amputation (Multiple);ODC;5280000;1850000
10989;SRG II_Finger,Various Lesions,Amputation (Single);ODC;3770000;1320000
10990;SRG II_Foot,,Achilles Tendon Reconstruction;ODC;10710000;3750000
10991;SRG II_Foot,Congenital Talipes Equinovarus (CTEV),Bilateral Release;ODC;12820000;4490000
10992;SRG II_Foot,Congenital Talipes Equinovarus (CTEV),Medial Release;ODC;6160000;2160000
10993;SRG II_Foot,Crush Injuries (Complex),Wound Debridement;ODC;4860000;1700000
10994;SRG II_Foot,Crush Injuries (Simple),Wound Debridement;ODC;3020000;1060000
10995;SRG II_Foot,Fractures,Open Reduction And Internal Fixation (Complex/Multiple Including Talus And Calcaneum);ODC;11310000;3960000
10996;SRG II_Foot,Hallux Valgus/Hammer Toe,Proximal Osteotomy with/without Soft Tissue Reconstruction;ODC;10930000;3830000
10997;SRG II_Gallbladder,Various Lesions,Cholecystectomy (Laparoscopy);ODC;12580000;4400000
10998;SRG II_Gallbladder,Various Lesions,Cholecystectomy (Open);ODC;9050000;3170000
10999;SRG II_Gallbladder,Various Lesions,Cholecystectomy And Repair Of Cholecysto-Enteric/ Cholecysto-Choledochal Fistula (Laparoscopy);ODC;16890000;5910000
11000;SRG II_Gallbladder,Various Lesions,Cholecystectomy And Repair Of Cholecysto-Enteric/ Cholecysto-Choledochal Fistula (Open);ODC;12060000;4220000
11001;SRG II_Gallbladder,Various Lesions,Cholecystectomy/Choledochotomy/Common Bile Duct Exploration with Choledocho-Duodenostomy (Laparoscopy);ODC;15310000;5360000
11002;SRG II_Gallbladder,Various Lesions,Cholecystectomy/Choledochotomy/Common Bile Duct Exploration with Choledocho-Duodenostomy (Open);ODC;10930000;3830000
11003;SRG II_Genital Tract,Cancer,Staging Under General Anesthesia (Includes Cystoscopy/Dilatation & Curettage/Biopsy);ODC;2350000;820000
11004;SRG II_Genital,Fournier Gangrene,Debridement;ODC;5350000;1870000
11005;SRG II_Hand,Closed Fracture,ORIF (Multiple) Non-Joint;ODC;16400000;5740000
11006;SRG II_Hand,Closed Fracture,ORIF with K-Wire/Cerclage Wire Fixation;ODC;7160000;2510000
11007;SRG II_Hand,Closed Fracture,ORIF/Plate And Screws (Single) Joint/Non-Joint;ODC;10930000;3830000
11008;SRG II_Hand,Crush Injuries (Complex),Wound Debridement;ODC;5350000;1870000
11009;SRG II_Hand,Crush Injuries (Simple),Wound Debridement;ODC;3020000;1060000
11010;SRG II_Hand,Flexor Tendon,Trigger Finger (Multiple) Release;ODC;6790000;2380000
11011;SRG II_Hand,Flexor Tendon,Trigger Finger (Single) Release;ODC;3390000;1190000
11012;SRG II_Hand,Fractures/Dislocation,Open Reduction And Internal Fixation (Multiple);ODC;16400000;5740000
11013;SRG II_Hand,Open Fracture,Debridement And ORIF (Single) Joint;ODC;10930000;3830000
11014;SRG II_Hip,Various Lesions,Hemi-Arthroplasty;ODC;13650000;4780000
11015;SRG II_Hip,Various Lesions,Primary Total Joint Replacement (Lap/MIS/Navigated);ODC;19110000;6690000
11016;SRG II_Hip,Various Lesions,Primary Total Joint Replacement (Open);ODC;18100000;6330000
11017;SRG II_Hip,Various Lesions,Primary Total Joint Replacement with Augmentation Requiring Extra Implants Or Bone Grafts (Open);ODC;23520000;8230000
11018;SRG II_Hip,Various Lesions,Revision Hemi-Arthroplasty;ODC;17740000;6210000
11019;SRG II_Hip,Various Lesions,Revision Total Joint Replacement (MIS/Laparoscopy);ODC;32930000;11530000
11020;SRG II_Hip,Various Lesions,Revision Total Joint Replacement (Open);ODC;23520000;8230000
11021;SRG II_Hip/Knee,Therapeutic Arthroscopy,with/without Synovectomy/Labral Repair/FAI Resection For Hip;ODC;11390000;3980000
11022;SRG II_Humerus,Proximal Humerus Or Supracondylar Fracture,ORIF;ODC;10930000;3830000
11023;SRG II_Joints (Finger),Various Lesions,Replacement Arthroplasty;ODC;13960000;4890000
11024;SRG II_Joints (Lower Limb),Loose Bodies,Removal;ODC;7100000;2480000
11025;SRG II_Joints (Upper Limb),Vascular Injury,Major Vascular Reconstruction/Anastomosis/Graft;ODC;13960000;4890000
11026;SRG II_Joints,Arthroscopy,Diagnostic;ODC;5990000;2100000
11027;SRG II_Kidney,,Renovascular Reconstruction;ODC;12570000;4400000
11028;SRG II_Kidney,Blocked Nephrostomy Tube,Change;ODC;1960000;690000
11029;SRG II_Kidney,Calculus,Extra Corporeal Shockwave Lithotripsy (ESWL);ODC;7690000;2690000
11030;SRG II_Kidney,Calculus,Nephrolithotomy/Pyelolithotomy;ODC;8430000;2950000
11031;SRG II_Kidney,Calculus,Percutaneous Nephrolithotomy Or Percutaneous Nephrostolithotomy (PCNL);ODC;14260000;4990000
11032;SRG II_Kidney,Cyst,Imaging Guided Percutaneous Aspiration;ODC;8840000;3100000
11033;SRG II_Kidney,Cyst,Sclerosing And Percutaneous Drainage;ODC;7690000;2690000
11034;SRG II_Kidney,Cyst,Unroofing/Deroofing;ODC;5350000;1870000
11035;SRG II_Kidney,Cyst,Unroofing/Deroofing (Laparoscopy);ODC;7690000;2690000
11036;SRG II_Kidney,Pyonephrosis,Drainage (Open);ODC;6690000;2340000
11037;SRG II_Kidney,Staghorn Calculus,Nephrolithotomy Or Percutaneous Nephrostolithotomy (PCNL);ODC;13320000;4660000
11038;SRG II_Kidney,Staghorn Calculus,Percutaneous Nephrostolithotomy (PCNL) Laser;ODC;18040000;6310000
11039;SRG II_Kidney,Various Lesion,Robotic Renal Biopsy;ODC;8840000;3100000
11040;SRG II_Kidney,Various Lesions,Biopsy (Closed);ODC;4070000;1430000
11041;SRG II_Kidney,Various Lesions,Partial Nephrectomy (Laparoscopy);ODC;21330000;7470000
11042;SRG II_Kidney,Various Lesions,Radical Nephrectomy (Laparoscopy);ODC;18040000;6310000
11043;SRG II_Kidney,Various Lesions,Simple Nephrectomy (Laparoscopy);ODC;12570000;4400000
11044;SRG II_Kidney/Ureter,,Pyeloplasty (Unilateral - Open/Laparoscopy);ODC;8840000;3100000
11045;SRG II_Kidney/Ureter,,Retrograde Intrarenal Surgery Or RIRS Using Flexible Ureteroscopy (Diagnostic);ODC;6160000;2150000
11046;SRG II_Kidney/Ureter,,Retrograde Intrarenal Surgery Or RIRS Using Flexible Ureteroscopy (Therapeutic - e.g. Lithotripsy And/Or Basket Extraction Of Stones);ODC;12570000;4400000
11047;SRG II_Knee Ligaments,Disruption,Reconstruction And Repair;ODC;14330000;5010000
11048;SRG II_Knee,Arthroscopy,Knee Ligament Reconstruction (1 Or More);ODC;12060000;4220000
11049;SRG II_Knee,Ligaments/Meniscus/Cartilage/Bone Combined,ACL Or PCL Reconstruction (MIS/Laparoscopy);ODC;18100000;6330000
11050;SRG II_Knee,Ligaments/Meniscus/Cartilage/Bone Combined,Ligament Reconstruction with Meniscal Repair (Laparoscopy);ODC;18100000;6330000
11051;SRG II_Knee,Meniscus/Cartilage,Meniscal Repair (Laparoscopy);ODC;14140000;4950000
11052;SRG II_Knee,Various Lesions,Meniscectomy with/without Arthroscopy;ODC;11390000;3980000
11053;SRG II_Knee,Various Lesions,Primary Total Joint Replacement (Unilateral - Open);ODC;15080000;5280000
11054;SRG II_Knee,Various Lesions,Primary Total Joint Replacement (Unilateral) (Lap/MIS/Navigated);ODC;21110000;7390000
11055;SRG II_Knee,Various Lesions,Primary Total Joint Replacement (Unilateral) with Augmentation Requiring Extra Implants Or Bone Grafts (Open);ODC;19600000;6860000
11056;SRG II_Knee,Various Lesions,Revision Total Joint Replacement (MIS/Laparoscopy);ODC;27450000;9610000
11057;SRG II_Knee,Various Lesions,Revision Total Joint Replacement (Open);ODC;19600000;6860000
11058;SRG II_Laparotomy Debulking (Advanced Disease,Primary/Recurrent);ODC;10930000;3830000
11059;SRG II_Laryngoscopy with Removal Of Tumour/Lesions,,Laryngoscopy with Removal Of Tumour/Lesions;ODC;8440000;2960000
11060;SRG II_Larynx And Pharynx,Various Lesions,Laser Application;ODC;6730000;2360000
11061;SRG II_Larynx,,Laryngectomy with Bilateral Neck Dissection;ODC;13330000;4670000
11062;SRG II_Larynx,Various Lesions,Hemi/Partial Laryngectomy;ODC;13330000;4670000
11063;SRG II_Larynx,Various Lesions,Hemi/Partial Laryngectomy with Radical Neck Dissection;ODC;15080000;5280000
11064;SRG II_Lens,,Complicated Cataract Extraction with Intraocular Lens Implant (Capsular Tension Ring/Capsular Tension Segment);ODC;5720000;2000000
11065;SRG II_Lens,Cataract,Extraction with Intra-Ocular Lens Implant (Unilateral);ODC;6830000;2390000
11066;SRG II_Lens,Cataract,Extraction with Intra-Ocular Lens Implant And Trabeculectomy with/without Antimetabolites;ODC;6830000;2390000
11067;SRG II_Liver,Abscess,Trans-Abdominal Drainage (Laparoscopy);ODC;7490000;2620000
11068;SRG II_Liver,Abscess,Trans-Abdominal Drainage (Open);ODC;5350000;1870000
11069;SRG II_Lower Limb,Ischemia,Fasciotomy;ODC;7010000;2450000
11070;SRG II_Lung,Various Lesions,Pneumonectomy/Lobectomy/Segmental Resection;ODC;15680000;5490000
11071;SRG II_Lung,Various Lesions,Repeat/Multiple/Complex Resections;ODC;13290000;4650000
11072;SRG II_Lung,Various Lesions,Wedge Resection;ODC;11280000;3950000
11073;SRG II_Lymph Node (Axillary),Various Lesions,Sentinel LN Biopsy Only;ODC;4890000;1710000
11074;SRG II_Lymph Node (Cervical),,Radical with Flap Reconstruction;ODC;19230000;6730000
11075;SRG II_Lymph Node (Cervical),Various Lesions,Biopsy;ODC;2440000;850000
11076;SRG II_Lymph Node (Cervical),Various Lesions,Neck Dissection (Bilateral 3 Or Less Levels);ODC;9780000;3420000
11077;SRG II_Lymph Node (Cervical),Various Lesions,Neck Dissection (Unilateral 1-3 Levels);ODC;7720000;2700000
11078;SRG II_Lymph Node (Cervical),Various Lesions,Radical Neck Dissection;ODC;13570000;4750000
11079;SRG II_Lymph Node (Cervical),Various Lessions,Biopsy;ODC;3800000;1330000
11080;SRG II_Lymph Node (Inguinal),Various Lesions,Limited Excision;ODC;4890000;1710000
11081;SRG II_Lymph Node (Inguinal),Various Lesions,Radical Excision;ODC;6420000;2250000
11082;SRG II_Lymph Node (Pelvic) Dissection,,Dissection (Open);ODC;9370000;3280000
11083;SRG II_Lymph Node (Pelvic),,Dissection (Laparoscopy);ODC;13120000;4590000
11084;SRG II_Lymph Node (Retropharyngeal),,Neck Dissection (Open/Transoral);ODC;10450000;3660000
11085;SRG II_Lymph Node (Single),Various Lesions,Excision Biopsy (Laparoscopy);ODC;5250000;1840000
11086;SRG II_Lymph Node (Single),Various Lesions,Excision Biopsy (Open);ODC;3750000;1310000
11087;SRG II_Lymph Node,Various Lesions,Biopsy;ODC;3640000;1270000
11088;SRG II_Maxilla,Alveolar Cleft (Unilateral Complete),Bone Graft And Closure Of Naso Buccal Fistula;ODC;9050000;3170000
11089;SRG II_Maxilla,Fracture - Lefort II (Complex),Open Reduction And Fixation;ODC;10560000;3690000
11090;SRG II_Maxilla,Various Lesions,Ostectomy/Osteotomy (>1 Segment);ODC;10560000;3690000
11091;SRG II_Maxilla,Various Lesions,Resection/Hemimaxillectomy (Open Or Endoscopic Method);ODC;9050000;3170000
11092;SRG II_Mouth,Cleft Lip,Unilateral Primary Repair;ODC;5350000;1870000
11093;SRG II_Mouth,Tumor,Radical Excision Biopsy with Resection Of Mandible And Lymph Nodes And Reconstruction;ODC;15680000;5490000
11094;SRG II_Mucous Membrane,Tumor/Cyst/Ulcer/Scar,Excision;ODC;2340000;820000
11095;SRG II_Nerve (Upper Limb),Carpal Tunnel Syndrome,Release with Endoneurolysis (Bilateral);ODC;18530000;6480000
11096;SRG II_Nerve (Upper Limb),Carpal Tunnel Syndrome,Release with Endoneurolysis (Unilateral);ODC;12660000;4430000
11097;SRG II_Nerve (Upper Limb),Entrapment Syndrome (Others),Decompression (Unilateral);ODC;11650000;4080000
11098;SRG II_Nerve (Upper Limb),Guyon's Tunnel Syndrome,Release (Unilateral);ODC;11650000;4080000
11099;SRG II_Nerve Root (Cervical),,Block (Injection Of Anaesthetic - Therapeutic Substance) (>1 level);ODC;13400000;4690000
11100;SRG II_Nerve Root (Lumbar/Thoracic),,Block (Injection Of Anaesthetic - Therapeutic Substance) (1 level);ODC;13400000;4690000
11101;SRG II_Nose,Hematoma/Abscess,Evacuation/Incision & Drainage;ODC;2710000;950000
11102;SRG II_Nose,Various Lesions (Turbinates),Turbinectomy/Turbinoplasty/Submucous Resection (with/without Endoscopes);ODC;6060000;2120000
